15	10	E	-7012958.550097334	200
emissionprobs	14	1	H3k04me1AlnRep1	0	0.5176810835645501
emissionprobs	14	1	H3k04me1AlnRep1	1	0.4823189164354498
emissionprobs	14	2	H3k04me2AlnRep1	0	0.8639507927671569
emissionprobs	14	2	H3k04me2AlnRep1	1	0.1360492072328431
emissionprobs	14	3	H3k04me3AlnRep1	0	0.985560228310076
emissionprobs	14	3	H3k04me3AlnRep1	1	0.014439771689924007
emissionprobs	14	4	H3k09acAlnRep1	0	0.774529328326721
emissionprobs	14	4	H3k09acAlnRep1	1	0.22547067167327908
emissionprobs	14	5	H3k09me3AlnRep1	0	0.9927602085647161
emissionprobs	14	5	H3k09me3AlnRep1	1	0.007239791435283789
emissionprobs	14	6	H3k27acAlnRep1	0	0.2508393581240653
emissionprobs	14	6	H3k27acAlnRep1	1	0.7491606418759347
emissionprobs	14	7	H3k27me3AlnRep1	0	0.9988928074471597
emissionprobs	14	7	H3k27me3AlnRep1	1	0.0011071925528402284
emissionprobs	14	8	H3k36me3AlnRep1	0	0.9638677572189539
emissionprobs	14	8	H3k36me3AlnRep1	1	0.036132242781046015
emissionprobs	14	9	H3k79me2AlnRep1	0	0.9769527473328283
emissionprobs	14	9	H3k79me2AlnRep1	1	0.023047252667171687
emissionprobs	15	0	H2azAlnRep1	0	0.9341801183641052
emissionprobs	15	0	H2azAlnRep1	1	0.06581988163589482
emissionprobs	15	1	H3k04me1AlnRep1	0	0.7639932779762822
emissionprobs	15	1	H3k04me1AlnRep1	1	0.23600672202371786
emissionprobs	15	2	H3k04me2AlnRep1	0	0.9569881444561104
emissionprobs	15	2	H3k04me2AlnRep1	1	0.043011855543889636
emissionprobs	15	3	H3k04me3AlnRep1	0	0.9932448841227876
emissionprobs	15	3	H3k04me3AlnRep1	1	0.006755115877212439
emissionprobs	15	4	H3k09acAlnRep1	0	0.9826762212033652
emissionprobs	15	4	H3k09acAlnRep1	1	0.01732377879663487
emissionprobs	15	5	H3k09me3AlnRep1	0	0.9971413887674659
emissionprobs	15	5	H3k09me3AlnRep1	1	0.0028586112325340194
emissionprobs	15	6	H3k27acAlnRep1	0	0.9619775354863183
emissionprobs	15	6	H3k27acAlnRep1	1	0.03802246451368175
emissionprobs	15	7	H3k27me3AlnRep1	0	0.9969398764579604
emissionprobs	15	7	H3k27me3AlnRep1	1	0.0030601235420394403
emissionprobs	15	8	H3k36me3AlnRep1	0	0.9976672620276099
emissionprobs	15	8	H3k36me3AlnRep1	1	0.0023327379723901303
emissionprobs	15	9	H3k79me2AlnRep1	0	0.9971339944988475
emissionprobs	15	9	H3k79me2AlnRep1	1	0.0028660055011525375
